封面,名称,类型,排名,话数,放送时间,导演,声优,脚本,评分,评分人数
https://lain.bgm.tv/pic/cover/s/4d/a0/1104_iIpHU.jpg,机器人总动员,剧场版,94,1,2008年6月27日,AndrewStanton,,[],8.3,3765
https://lain.bgm.tv/pic/cover/s/12/ff/2496_Q9lC9.jpg,物怪,TV,95,12,2007年7月12日,未知,櫻井孝宏、ゆかな,[],8.3,2763
https://lain.bgm.tv/pic/cover/s/69/28/152091_Bg7Hc.jpg,吹响！悠风号 第二季,TV,96,13,2016年10月5日,石原立也,黒沢ともよ、朝井彩加、豊田萌絵、安済知佳、寿美菜子、早見沙織、茅原実里、藤村鼓乃美、山岡ゆり,"['武田綾乃（宝島社文庫「響け！ユーフォニアム」シリーズ）', '池田晶子']",8.3,6057
https://lain.bgm.tv/pic/cover/s/8e/30/100501_M7o32.jpg,太空丹迪 第二季,TV,97,13,2014年7月6日,未知,諏訪部順一、佐武宇綺、吉野裕行、石塚運昇、畠山航輔、ゆりん、桑島法子、名塚佳織、牧野由依,[],8.3,1993
https://lain.bgm.tv/pic/cover/s/7d/c3/4124_IJACQ.jpg,Heart Catch 光之美少女!,TV,98,49,2010年2月7日,長峯達也,水樹奈々、水沢史絵、桑島法子、久川綾、坂本千夏、藤井ゆきよ、野島裕史、高山みなみ、川田妙子,"['東堂いづみ', '馬越嘉彦']",8.3,775
https://lain.bgm.tv/pic/cover/s/fc/3c/842_clVl2.jpg,东京教父,剧场版,99,1,2003年11月8日,今敏,江守徹、梅垣義明、岡本綾、こおろぎさとみ、山寺宏一,"['今敏', '小西賢一、今敏']",8.3,3642
https://lain.bgm.tv/pic/cover/s/2f/55/493_zK3f5.jpg,皇家国教骑士团 OVA,OVA,100,10,2006年2月10日,ところともかず（#1-#4）、田中洋之（#5-#7）、松村やすひろ（#8、#10）、鈴木健一（#9-#10）,中田譲治、水橋かおり、榊原良子、折笠富美子、飛田展男、清川元夢、速水奨、平田広明、五十嵐裕美、若本規夫,['平野耕太'],8.3,3451
https://lain.bgm.tv/pic/cover/s/9a/64/37785_aBBEd.jpg,来自新世界,TV,101,25,2012年9月28日,久保田誓（メイン）、清水祐実（サブ）,遠藤綾、種田梨沙、梶裕貴、東條加那子、花澤香菜、工藤晴香、高城元気、藤堂真衣、村瀬歩、浪川大輔、平田広明、堀江由衣、伊藤美紀,[],8.2,7810
https://lain.bgm.tv/pic/cover/s/ee/b6/965_2E7l6.jpg,永生之酒,TV,102,16,2007年7月26日,大森貴弘,森田成一、小野坂昌也、あおきさやか、吉野裕行、千葉進歩、子安武人、安井絵里、佐々木誠二、阪口大助,"['成田良悟', '岸田隆宏']",8.2,7030
https://lain.bgm.tv/pic/cover/s/26/f1/88473_e7hEE.jpg,虫师 特別篇 蚀日之翳,TV,103,1,2014年1月4日,長濵博史,中野裕斗、佐々木りお、うえだゆうじ、小林愛、土井美加,"['漆原友紀', '馬越嘉彦']",8.3,1902
https://lain.bgm.tv/pic/cover/s/e5/7c/772_yFW6i.jpg,福音战士新剧场版：序,剧场版,104,1,2007年9月1日,庵野秀明,緒方恵美、林原めぐみ、宮村優子、三石琴乃、山口由里子、長沢美樹、石田彰、林原めぐみ、清川元夢,[],8.2,7647
https://lain.bgm.tv/pic/cover/s/d0/e0/248154_D8z6D.jpg,强风吹拂,TV,105,23,2018年10月2日,野村和也,大塚剛央、豊永利行、内山昂輝、入野自由、榎木淳弥、上村祐翔、興津和幸、株元英彰、北沢力,"['三浦しをん『風が強く吹いている』（新潮文庫刊）', '千葉崇洋']",8.2,3229
https://lain.bgm.tv/pic/cover/s/28/8c/769_oP9Vs.jpg,飞跃巅峰！,OVA,106,6,1988年10月7日,庵野秀明,日髙のり子、佐久間レイ、川村万梨阿、若本規夫、勝生真沙子、渕崎ゆり子、大木民夫、西村知道、矢尾一樹、勝生真沙子,['岡田斗司夫'],8.2,2968
https://lain.bgm.tv/pic/cover/s/66/46/6048_iG3my.jpg,新世纪福音战士剧场版 死与新生,剧场版,107,2,1997年3月15日,未知,緒方恵美、林原めぐみ、宮村優子、三石琴乃、山口由里子、長沢美樹、石田彰、山寺宏一、清川元夢,[],8.2,4605
https://lain.bgm.tv/pic/cover/s/f7/bf/203526_q2P6P.jpg,来自深渊,TV,108,13,2017年7月7日,小島正幸,富田美憂、伊瀬茉莉也、井澤詩織、坂本真綾、沼倉愛美、田村睦心、塙真奈美、村田太志、小堀幸、稲田徹,"['つくしあきひと', '黄瀬和哉']",8.2,6736
https://lain.bgm.tv/pic/cover/s/cd/38/27364_B4xxy.jpg,冰菓,TV,109,22,2012年4月22日,武本康弘,中村悠一、佐藤聡美、阪口大助、茅野愛衣、置鮎龍太郎、ゆきのさつき、小山茉美、ゆかな、悠木碧,"['米澤穂信', '西屋太志']",8.2,14531
https://lain.bgm.tv/pic/cover/s/37/df/115908_c0uQj.jpg,吹响！悠风号,TV,110,14,2015年4月7日,石原立也,黒沢ともよ、朝井彩加、豊田萌絵、安済知佳、寿美菜子、早見沙織、茅原実里、藤村鼓乃美、櫻井孝宏,"['武田綾乃（宝島社文庫「響け！ユーフォニアム」シリーズ）', '池田晶子']",8.2,8712
https://lain.bgm.tv/pic/cover/s/35/94/12536_8KsS8.jpg,夏目友人帐 参,TV,111,13,2011年7月4日,大森貴弘,神谷浩史、井上和彦、沢城みゆき、佐藤利奈、木村良平、伊藤美紀、伊藤栄次、堀江一眞、石田彰,"['緑川ゆき', '髙田晃']",8.2,6007
https://lain.bgm.tv/pic/cover/s/3d/55/120700_899iQ.jpg,虫师 特别篇 铃之雫,剧场版,112,1,2015年5月16日,長濵博史,中野裕斗、土井美加,"['漆原友紀', '馬越嘉彦']",8.3,1278
https://lain.bgm.tv/pic/cover/s/57/7b/302_zSSjC.jpg,龙猫,剧场版,113,1,1988年4月16日,宮崎駿,坂本千夏、日髙のり子、高木均、糸井重里、龍田直樹,[],8.2,6120
https://lain.bgm.tv/pic/cover/s/c7/c3/10356_yokKO.jpg,猎人 OVA,OVA,114,8,2002年1月17日,冨樫義博,竹内順子、三橋加奈子、甲斐田ゆき、郷田ほづみ、高橋広樹、永野善一、井関佳子、松山鷹志、高乃麗,[],8.2,1032
https://lain.bgm.tv/pic/cover/s/b1/37/750_21A6l.jpg,水星领航员 OVA ～ARIETTA～,OVA,115,1,2007年9月21日,佐藤順一,葉月絵理乃、大原さやか、西村ちなみ、皆川純子、川上とも子、河井英里、斎藤千和、広橋涼、野島裕史,"['天野こずえ', '古賀誠']",8.3,893
https://lain.bgm.tv/pic/cover/s/82/48/794_ye64H.jpg,电脑线圈,TV,116,26,2007年5月12日,磯光雄,折笠富美子、桑島法子、小島幸子、矢島晶子、朴璐美、斉藤梨絵、鈴木れい子、野田順子、小林由美子,"['磯光雄', '本田雄']",8.2,3107
https://lain.bgm.tv/pic/cover/s/31/8f/240386_6Q62q.jpg,海盗战记,TV,117,24,2019年7月7日,幸村誠「ヴィンランド・サガ」（講談社『アフタヌーン』連載）,上村祐翔、石上静香、内田直哉、河瀬茉希、小林千晃、松田健一郎、小野賢章、大塚明夫、安元洋貴、斧アツシ、上田燿司、高梁碧,[],8.2,3542
https://lain.bgm.tv/pic/cover/s/c9/f0/8_wK0z3.jpg,Code Geass 反叛的鲁路修R2,TV,118,25,2008年4月6日,谷口悟朗,福山潤、大原さやか、櫻井孝宏、渡辺明乃、ゆかな、水島大宙、小清水亜美、名塚佳織、若本規夫、百々麻子、白鳥哲,['木村貴宏'],8.2,9473
https://lain.bgm.tv/pic/cover/s/13/16/1891_qDgl0.jpg,少女革命剧场版 思春期默示录,剧场版,119,1,1999年8月14日,幾原邦彦,川上とも子、渕崎ゆり子、子安武人、三石琴乃、久川綾、草尾毅、西原久美子、本多知恵子、今井由香,"['ビーパパス', '長谷川眞也']",8.2,1233
https://lain.bgm.tv/pic/cover/s/0f/cb/531_lhSVh.jpg,水星领航员,TV,120,13,2005年10月5日,佐藤順一,葉月絵理乃、斎藤千和、広橋涼、大原さやか、皆川純子、川上とも子、河井英里、西村ちなみ、水橋かおり、松尾佳子,"['天野こずえ', '古賀誠']",8.2,2404
https://lain.bgm.tv/pic/cover/s/18/bc/207195_OOyqz.jpg,摇曳露营△,TV,121,12,2018年1月4日,京極義昭,東山奈央、花守ゆみり、原紗友里、豊崎愛生、高橋李依、井上麻里奈、伊藤静、國立幸、大塚明夫,"['あfろ（芳文社「まんがタイムきららフォワード」連載）', '佐々木睦美']",8.2,6487
https://lain.bgm.tv/pic/cover/s/ac/b7/282684_5lN9Z.jpg,悠哉日常大王 Nonstop,TV,122,12,2021年1月10日,川面真也,小岩井ことり、村川梨衣、佐倉綾音、阿澄佳奈、？？？、名塚佳織、佐藤利奈、福圓美里、新谷良子,"['あっと（月刊コミックアライブ連載', 'KADOKAWA刊）', '大塚舞']",8.2,1992
https://lain.bgm.tv/pic/cover/s/16/de/218708_jhZHz.jpg,比宇宙更远的地方,TV,123,13,2018年1月2日,いしづかあつこ,水瀬いのり、花澤香菜、井口裕香、早見沙織、能登麻美子、日笠陽子、Lynn、金元寿子、本渡楓,"['よりもい', '吉松孝博']",8.2,7218
https://lain.bgm.tv/pic/cover/s/38/f8/116370_mOhOD.jpg,日本动画（人）博览会,WEB,124,35,2014年11月7日,未知,,[],8.2,1521
https://lain.bgm.tv/pic/cover/s/3a/83/768_2E3Rm.jpg,飞跃巅峰2！,OVA,125,6,2004年11月26日,鶴巻和哉,福井裕佳梨、坂本真綾、沢城みゆき、小林希唯、岩田光央、山崎たくみ、松岡由貴、小林沙苗、甲斐田裕子、本名陽子,"['GAINAX', '貞本義行']",8.2,2515
https://lain.bgm.tv/pic/cover/s/81/9f/338_W81CE.jpg,全金属狂潮 校园篇,TV,126,12,2003年8月26日,武本康弘,関智一、ゆきのさつき、ゆかな、根谷美智子、三木眞一郎、西村知道、金田朋子、森川智之、田中理恵,"['賀東招二', '堀内修']",8.2,4617
https://lain.bgm.tv/pic/cover/s/43/e0/3996_YC2Qp.jpg,天元突破红莲螺岩 螺岩篇,剧场版,127,1,2009年4月25日,今石洋之,菅生隆之、柿原徹也、井上麻里奈、福井裕佳梨、阿澄佳奈,"['GAINAX・中島かずき', '錦織敦史']",8.2,2112
https://lain.bgm.tv/pic/cover/s/2b/f2/3627_3BjuJ.jpg,回忆三部曲,剧场版,128,3,1995年12月23日,森本晃司、岡村天斎、大友克洋,,[],8.2,2115
https://lain.bgm.tv/pic/cover/s/10/10/119394_06TrB.jpg,昭和元禄落语心中,TV,129,13,2016年1月8日,畠山守（小俣真一）,関智一、石田彰、小林沙苗、小林ゆう、山寺宏一、立川こはる、林原めぐみ、加瀬康之、斎藤恵理、遊佐浩二、牛山茂,"['雲田はるこ（講談社「ITAN」連載）', '細居美恵子']",8.2,2283
https://lain.bgm.tv/pic/cover/s/1b/36/1984_t8H1q.jpg,老人与海,剧场版,130,1,1999年7月3日,АлександрКонстантиновичПетров,,['ErnestMillerHemingway'],8.2,580
https://lain.bgm.tv/pic/cover/s/60/4d/325585_HHZpF.jpg,无职转生 ～在异世界认真地活下去～ 第二季,TV,131,12,2021年10月3日,岡本学,内山夕実、茅野愛衣、加隈亜衣、小原好美、森川智之、Lynn、浪川大輔、杉田智和、若山詩音,"['理不尽な孫の手', '杉山和隆、髙橋瑞紀；副人设：齊藤佳子']",8.2,1926
https://lain.bgm.tv/pic/cover/s/2b/ca/995_1FUkm.jpg,欢迎加入NHK！,TV,132,24,2006年7月9日,山本裕介,小泉豊、牧野由依、阪口大助、小林沙苗、早水リサ、竹本英史、宍戸留美、宍戸留美、飛田展男,"['大岩ケンヂ', '右凑具央（石浜真史）、吉田隆彦']",8.2,4216
https://lain.bgm.tv/pic/cover/s/ec/0f/4077_YRYx5.jpg,王牌投手 振臂高挥～夏日大会篇～,TV,133,14,2010年4月1日,吉田隆彦,代永翼、中村悠一、谷山紀章、下野紘、佐藤雄大、鈴木千尋、保村真、角研一郎、福山潤,[],8.2,1241
https://lain.bgm.tv/pic/cover/s/91/d8/84171_5KpYZ.jpg,排球少年,TV,134,25,2014年4月6日,古舘春一,村瀬歩、石川界人、日野聡、入野自由、林勇、細谷佳正、岡本信彦、内山昂輝、斉藤壮馬,[],8.2,4059
https://lain.bgm.tv/pic/cover/s/ee/f5/246238_OeEk7.jpg,瑞克和莫蒂 第四季,TV,135,10,2019年11月10日,JustinRoiland,,[],8.2,1103
https://lain.bgm.tv/pic/cover/s/21/8a/485_Et062.jpg,凉宫春日的忧郁,TV,136,14,2006年4月2日,石原立也,杉田智和、平野綾、茅原実里、後藤邑子、小野大輔、松岡由貴、白石稔、松元恵,"['谷川流', '池田晶子']",8.2,9769
https://lain.bgm.tv/pic/cover/s/db/8e/276_ad2eA.jpg,幸运星,TV,137,24,2007年4月8日,山本寛(1-4)、武本康弘(5-24),平野綾、加藤英美里、福原香織、遠藤綾、今野宏美、白石稔、相沢舞、前田このみ、長谷川静香,"['美水かがみ', '堀口悠紀子']",8.2,8925
https://lain.bgm.tv/pic/cover/s/b5/1a/1267_tRnJz.jpg,王牌投手 振臂高挥,TV,138,26,2007年4月12日,未知,代永翼、中村悠一、谷山紀章、下野紘、佐藤雄大、鈴木千尋、保村真、角研一郎、福山潤,[],8.2,1659
https://lain.bgm.tv/pic/cover/s/5f/18/282433_9wDx9.jpg,别对映像研出手！,TV,139,12,2020年1月5日,湯浅政明,伊藤沙莉、松岡美里、田村睦心、花守ゆみり、小松未可子、小野友樹、小林裕介、綿貫竜之介、井澤詩織,"['大童澄瞳（小学館「月刊！スピリッツ」連載中）', '浅野直之']",8.2,4486
https://lain.bgm.tv/pic/cover/s/51/54/40003_r7hVh.jpg,福星小子2 绮丽梦中人,剧场版,140,1,1984年2月11日,未知,古川登志夫、平野文、鷲尾真知子、島津冴子、田中真弓、杉山佳寿子、永井一郎,[],8.3,509
https://lain.bgm.tv/pic/cover/s/84/45/9565_s98m3.jpg,龙珠,TV,141,153,1986年2月26日,鳥山明（集英社「週刊少年ジャンプ」連載）,野沢雅子、鶴ひろみ、宮内幸平、渡辺菜生子、千葉繁、郷里大輔、龍田直樹、玄田哲章、山田栄子,[],8.2,3165
https://lain.bgm.tv/pic/cover/s/3a/d6/23304_QHIka.jpg,传说巨神伊迪安 发动篇,剧场版,142,1,1982年7月10日,未知,塩屋翼、田中秀幸、戸田恵子、白石冬美、井上瑤,[],8.3,300
https://lain.bgm.tv/pic/cover/s/72/f9/285901_94tQr.jpg,黄金神威 第三季,TV,143,12,2020年10月5日,難波日登志,小林親弘、白石晴香、てらそままさき、津田健次郎、伊藤健太郎、小西克幸、竹本英史、細谷佳正、東地宏樹,"['野田サトル（集英社「週刊ヤングジャンプ」連載）', '大貫健一']",8.2,1276
https://lain.bgm.tv/pic/cover/s/bc/f7/278569_XOcJU.jpg,高分少女 第二季,TV,144,9,2019年10月25日,山川吉樹,天﨑滉平、鈴代紗弓、広瀬ゆうき、赤﨑千夏、新井里美、興津和幸、山下大輝、伊藤静、チョー,"['押切蓮介（掲載月刊「ビッグガンガン」スクウェア・エニックス刊）', '桑波田満（SMDE）']",8.2,2076
https://lain.bgm.tv/pic/cover/s/0c/2b/8986_0Q6W8.jpg,蜡笔小新 呼风唤雨！大人帝国的反击,剧场版,145,1,2001-04-21,原恵一,池本小百合,"['臼井儀人', '末吉裕一、原勝徳']",8.2,607
https://lain.bgm.tv/pic/cover/s/e9/7e/844_FQCJ8.jpg,人狼,剧场版,146,1,1999年11月17日,沖浦啓之,藤木義勝、武藤寿美、仙台エリ、木下浩之,['西尾鉄也、沖浦啓之'],8.2,1352
https://lain.bgm.tv/pic/cover/s/3b/0d/28533_unUBN.jpg,宇宙兄弟,TV,147,99,2012年4月1日,渡辺歩,平田広明、沢城みゆき、KENN、三瓶由布子、加藤将之、沢城みゆき、池田昌子、流山児 祥、沢城みゆき、高山みなみ,['小山宙哉（講談社「モーニング」連載中）'],8.2,1388
https://lain.bgm.tv/pic/cover/s/86/1f/10639_w4sHs.jpg,Fate/Zero,TV,148,25,2011年10月1日,未知,小山力也、入野自由、川澄綾子、門脇舞以、中田譲治、植田佳奈、大原さやか、速水奨、関智一、かわむら拓央、佐々木啓夫、島﨑信長、山本格、松本忍、阿部彬名、徳本英一郎、桑畑裕輔、佐々木義人、野坂尚也、村上裕哉、野間田一勝,[],8.1,15327
https://lain.bgm.tv/pic/cover/s/23/5d/43558_EZG9R.jpg,JOJO的奇妙冒险,TV,149,26,2012年10月5日,津田尚克,子安武人、興津和幸、杉田智和、佐藤拓也、小島幸子、宮澤正、飛田展男、川澄綾子、上田燿司,"['荒木飛呂彦（集英社ジャンプコミックス刊）', '清水貴子、町田真一（副人物设定）']",8.1,7393
https://lain.bgm.tv/pic/cover/s/dd/f5/294880_RkZ3u.jpg,罗小黑战记 众生之门篇,WEB,150,12,2021年4月24日,MTJJ,山新、山新、山新、山新,[],8.2,709
https://lain.bgm.tv/pic/cover/s/f3/59/202240_KKkZm.jpg,春宵苦短，少女前进吧！,剧场版,151,1,2017年4月7日,湯浅政明,星野源、花澤香菜、神谷浩史、秋山竜次、中井和哉、甲斐田裕子、吉野裕行、新妻聖子、諏訪部順一,['森見登美彦（角川文庫刊）'],8.1,4378
https://lain.bgm.tv/pic/cover/s/45/8c/22588_xECYm.jpg,爆漫王。2,TV,152,25,2011年10月1日,カサヰケンイチ、秋田谷典昭,阿部敦、日野聡、早見沙織、矢作紗友里、岡本信彦、利根健太朗、藤村歩、諏訪部順一、志村知幸,"['大場つぐみ、小畑健', '下谷智之']",8.1,3454
https://lain.bgm.tv/pic/cover/s/35/7f/45089_DlK32.jpg,山水情,剧场版,153,1,1988年3月21日,阎善春、马克宣,,[],8.2,457
https://lain.bgm.tv/pic/cover/s/d5/63/110148_3GSTO.jpg,怪诞小镇 第二季,TV,154,20,2014-08-01,JohnAoshima,,"['AaronSpringer', 'JoePitt']",8.2,390
https://lain.bgm.tv/pic/cover/s/53/29/175596_3cC5H.jpg,终物语（下）,TV,155,7,2017年8月12日,板村智幸,神谷浩史、加藤英美里、斎藤千和、水橋かおり、子安武人、坂本真綾、ゆきのさつき、井口裕香、早見沙織,"['西尾維新', '渡辺明夫']",8.1,2928
https://lain.bgm.tv/pic/cover/s/8e/c7/240760_xB0VY.jpg,灵能百分百 第二季,TV,156,13,2019年1月7日,立川譲,伊藤節生、櫻井孝宏、大塚明夫、入野自由、松岡禎丞、細谷佳正、藤村歩、種﨑敦美、佐武宇綺,"['ONE（小学館「マンガワン」連載）', '亀田祥倫']",8.1,5211
https://lain.bgm.tv/pic/cover/s/19/9a/48745_X6qN3.jpg,攻壳机动队 STAND ALONE COMPLEX 笑面男,OVA,157,1,2005年10月23日,未知,田中敦子、大塚明夫、山寺宏一、阪脩、山寺宏一、仲野裕、大川透、小野塚貴志,[],8.2,822
https://lain.bgm.tv/pic/cover/s/48/ae/288_HvHm5.jpg,寒蝉鸣泣之时 解,TV,158,24,2007年7月5日,今千秋,田村ゆかり、堀江由衣、保志総一朗、中原麻衣、ゆきのさつき、かないみか、ゆきのさつき、伊藤美紀、緒乃冬華、須加みき,"['竜騎士07', '07thExpansion', '坂井久太']",8.1,6436
https://lain.bgm.tv/pic/cover/s/a4/30/909_e5zhk.jpg,龙与虎,TV,159,25,2008年10月1日,長井龍雪,間島淳司、釘宮理恵、堀江由衣、喜多村英梨、野島裕史、大原さやか、後藤沙緒里、田中理恵、甲斐田裕子,"['竹宮ゆゆこ（アスキー・メディアワークス／電撃文庫）', '田中将賀']",8.1,12443
